call_numero,codigo_postal,colonia_predio,Alcaldía
"Cl. NUBE, M-17 L-1",10660,EL ERMITAï¿½O,Magdalena Contreras
"Cl. NUBE, M-17 L-2",10660,EL ERMITAï¿½O,Magdalena Contreras
"Cl. NUBE, M-17 L-3",10660,EL ERMITAï¿½O,Magdalena Contreras
"Cl. TULIPAN, MZ-18 LT-1",10660,EL ERMITAï¿½O,Magdalena Contreras
"Prv. ALCATRAS, MZ-18 LT-2",10660,EL ERMITAï¿½O,Magdalena Contreras
"Prv. ALCATRAS, MZ-18 LT-3",10660,EL ERMITAï¿½O,Magdalena Contreras
"Prv. ALCATRAS, MZ-18 LT-4",10660,EL ERMITAï¿½O,Magdalena Contreras
"Prv. ALCATRAS, MZ-18 LT-5",10660,EL ERMITAï¿½O,Magdalena Contreras
"Prv. ALCATRAS, MZ-18 LT-6",10660,EL ERMITAï¿½O,Magdalena Contreras
"Prv. ALCATRAS, MZ-18 LT-7",10660,EL ERMITAï¿½O,Magdalena Contreras
"Cl. TULIPAN, MZ-18 LT-8",10660,EL ERMITAï¿½O,Magdalena Contreras
"Cl. TULIPAN, MZ-18 LT-9",10660,EL ERMITAï¿½O,Magdalena Contreras
"Cl. TULIPAN, MZ-18 LT-10",10660,EL ERMITAï¿½O,Magdalena Contreras
"Cl. TULIPAN, MZ-18 LT-11",10660,EL ERMITAï¿½O,Magdalena Contreras
"Cl. TULIPAN, MZ-18 LT-12",10660,EL ERMITAï¿½O,Magdalena Contreras
"2DA CDA FRESNILLO, 3",10370,PALMAS,Magdalena Contreras
2DA CDA FRESNILLO     30,10370,PALMAS,Magdalena Contreras
FRESNILLO     38,10370,PALMAS,Magdalena Contreras
FRESNILLO     40,10370,PALMAS,Magdalena Contreras
PALMERAL     35,10370,PALMAS,Magdalena Contreras
PALMERAL     3,10370,PALMAS,Magdalena Contreras
PALMERIL     15,10600,EL ROSAL,Magdalena Contreras
PALMERIL     13,10600,EL ROSAL,Magdalena Contreras
PALMERIL     6,10600,EL ROSAL,Magdalena Contreras
PALMERIL     103,10600,EL ROSAL,Magdalena Contreras
PALMERAL L21,10600,EL ROSAL,Magdalena Contreras
MIRADOR     44,10600,EL ROSAL,Magdalena Contreras
"Cl. MIRADOR, 40",10600,EL ROSAL,Magdalena Contreras
MIRADOR     36,10600,EL ROSAL,Magdalena Contreras
MIRADOR     32,10600,EL ROSAL,Magdalena Contreras
"Cl. MIRADOR, 24",10600,EL ROSAL,Magdalena Contreras
"Cl. PALMERAL, 12",10600,EL ROSAL,Magdalena Contreras
"Cl. PALMERAL, 6",10600,EL ROSAL,Magdalena Contreras
"Cl. PALMERAL, 8",10600,EL ROSAL,Magdalena Contreras
"Cl. MIRADOR, 22",10600,EL ROSAL,Magdalena Contreras
"Cda. NOCHE BUENA, M-19 L-4",10660,EL ERMITAï¿½O,Magdalena Contreras
"Cda. CAMELIA, M-19 L-5",10660,EL ERMITAï¿½O,Magdalena Contreras
"Cda. CAMELIA, M-19 L-6",10660,EL ERMITAï¿½O,Magdalena Contreras
"Cda. CAMELIA, MZ-19 LT-7",10660,EL ERMITAï¿½O,Magdalena Contreras
"Cda. CAMELIA, M-19 L-8",10660,EL ERMITAï¿½O,Magdalena Contreras
"Cda. NOCHE BUENA, M-19 L-1",10660,EL ERMITAï¿½O,Magdalena Contreras
"Cda. NOCHE BUENA, M-19 L-2",10660,EL ERMITAï¿½O,Magdalena Contreras
"Cda. NOCHE BUENA, MZ-19 LT-3",10660,EL ERMITAï¿½O,Magdalena Contreras
ANDADOR NOCHEBUENA MZ 20 LT 1,10660,EL ERMITAï¿½O,Magdalena Contreras
AV DE LAS FLORES MZ 20 LT 2,10660,EL ERMITAï¿½O,Magdalena Contreras
ANDADOR CAMELIA MZ 20 LT 3,10660,EL ERMITAï¿½O,Magdalena Contreras
ANDADOR CAMELIA MZ 20 LT 4,10660,EL ERMITAï¿½O,Magdalena Contreras
ANDADOR NOCHEBUENA MZ 20 LT 5,10660,EL ERMITAï¿½O,Magdalena Contreras
ANDADOR NOCHEBUENA MZ 20 LT 6,10660,EL ERMITAï¿½O,Magdalena Contreras
ANDADOR NOCHEBUENA MZ 20 LT 7,10660,EL ERMITAï¿½O,Magdalena Contreras
ENCINO     24,10900,PUEBLO SAN NICOLAS TOTOLAPAN,Magdalena Contreras
"Cda. CAMELIA, MZ-21 LT-3",10660,EL ERMITAï¿½O,Magdalena Contreras
"And. GRANIZO, MZ-21 LT-4",10660,EL ERMITAï¿½O,Magdalena Contreras
"Avd. DE LAS FLORES, M-21 L-5",10660,EL ERMITAï¿½O,Magdalena Contreras
"Avd. DE LAS FLORES, M-21 L-1",10660,EL ERMITAï¿½O,Magdalena Contreras
"Cda. CAMELIA, MZ-21 LT-2",10660,EL ERMITAï¿½O,Magdalena Contreras
"Cl. LIRIO, MZ-22 LT-2",10660,EL ERMITAï¿½O,Magdalena Contreras
"Avd. DE LAS FLORES, MZ-22 LT-3",10660,EL ERMITAï¿½O,Magdalena Contreras
"Avd. DE LAS FLORES, MZ-22 LT4",10660,EL ERMITAï¿½O,Magdalena Contreras
"Avd. DE LAS FLORES, MZ22 LT-5",10660,EL ERMITAï¿½O,Magdalena Contreras
"Avd. DE LAS FLORES, MZ-22 LT-6",10660,EL ERMITAï¿½O,Magdalena Contreras
"Avd. DE LAS FLORES, MZ-22 LT-7",10660,EL ERMITAï¿½O,Magdalena Contreras
"Cl. LIRIO, MZ-22 LT-1",10660,EL ERMITAï¿½O,Magdalena Contreras
"And. 1 ENCINOS, MZ-17 LT-4-G",10900,PUEBLO SAN NICOLAS TOTOLAPAN,Magdalena Contreras
"And. 1 ENCINOS, MZ-17 LT-4-D",10900,PUEBLO SAN NICOLAS TOTOLAPAN,Magdalena Contreras
"Cl. DEL RINCON, MZ-17 LT-4-A",10900,PUEBLO SAN NICOLAS TOTOLAPAN,Magdalena Contreras
"Cl. DEL RINCON, MZ-17 LT-4-B",10900,PUEBLO SAN NICOLAS TOTOLAPAN,Magdalena Contreras
"Cl. DEL RINCON, MZ-17 LT-4-C",10900,PUEBLO SAN NICOLAS TOTOLAPAN,Magdalena Contreras
"Cjn. ENCINO, MZ-17 A LT 9",10900,PUEBLO SAN NICOLAS TOTOLAPAN,Magdalena Contreras
"Cjn. ENCINO, MZ-17 LT-4-E",10900,PUEBLO SAN NICOLAS TOTOLAPAN,Magdalena Contreras
"Cjn. ENCINO, MZ-17 LT-4-F",10900,PUEBLO SAN NICOLAS TOTOLAPAN,Magdalena Contreras
"And. 7MO AND OYAMETLA, M-73-D L-2",10300,PUEBLO SAN BERNABE OCOTEPEC,Magdalena Contreras
2 CDA DE OCOTE L1,01010,SAN BARTOLO AMEYALCO,Magdalena Contreras
2da. Cda. de Ocote No. 4,10010,San Bartolo Ameyalco,Magdalena Contreras
"1RA CDA OCOTE, 8",10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
1 CDA DE OCOTE 4,01010,San Bartolo Ameyalco,Magdalena Contreras
Emiliano Zapata Lt. 9 Mza. 11,10010,San Bartolo Ameyalco,Magdalena Contreras
1A CDA. QUELITE 5 MZA 11 LT 11 Z-6,01858,SAN BARTOLO AMEYALCO,Magdalena Contreras
1a. Cda. de Prolg. Emiliano Zapata 1,10010,San Bartolo Ameyalco,Magdalena Contreras
Prolg. Emiliano Zapata Mza. 11 Lt. 13,10010,San Bartolo Ameyalco,Magdalena Contreras
Prolg. Adolfo L. Mateos 49,10010,San Bartolo Ameyalco,Magdalena Contreras
Prolg. Adolfo Lopez Mateos 47,10010,Colonia San Bartolo Ameyalco,Magdalena Contreras
Ocote 20,00000,San Bartolo Ameyalco,Magdalena Contreras
Ocote 28,10100,San Bartolo Ameyalco,Magdalena Contreras
Ocote Z Vi Mz 09 Lt 24,10010,San Bartolo Ameyalco,Magdalena Contreras
1a. Cda. Ocote Mza.11 Lt.25,01858,San Bartolo Ameyalco,Magdalena Contreras
3A CDA OCOTE MZA 11 LT 26,01858,SAN BARTOLO AMEYALCO,Magdalena Contreras
3a. Cda. de Ocote 5 Mza. 11 Lt. 27,10010,San Bartolo Ameyalco,Magdalena Contreras
Prolg.e. Zapata Z. 6 Mz.6 Lt.28 a,10010,San Bartolo Ameyalco,Magdalena Contreras
1a. Cda. Ocote 2 Mza. 11 Lt. 30 Zona 6,01858,San Bartolo Ameyalco,Magdalena Contreras
Ocote Zona Vi Mz. 11 Lt. 31,10010,San Bartolo Ameyalco,Magdalena Contreras
Ocote 34 Mza 11 Lt 32,01858,San Bartolo Ameyalco,Magdalena Contreras
Ocote Z Vi Mz 09 Lt 33,10010,San Bartolo Ameyalco,Magdalena Contreras
Prol Emiliano Zapata 32,00000,San Bartolo Ameyalco,Magdalena Contreras
1ra Cda Prol Emiliano Zapata 4.a,00000,San Bartolo Ameyalco,Magdalena Contreras
1 Cda Prol Emiliano Zapata 5,00000,San Bartolo Ameyalco,Magdalena Contreras
"Cl. OCOTE, 21",10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
"Cl. OCOTE, 23",10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
"Cl. OCOTE, 23",10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
1 Cda De Ocote 7,01858,San Bartolo Ameyalco,Magdalena Contreras
3a Cda Ocote Mz 11 Lt 28,10010,San Bartolo Ameyalco,Magdalena Contreras
"Prol. EMILIANO ZAPATA, 26",10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
A LOPEZ MATEOS 40,01010,San Bartolo Ameyalco,Magdalena Contreras
Ocote Mz 21 Lt 04,10010,San Bartolo Ameyalco,Magdalena Contreras
Ocote 17,01010,San Bartolo Ameyalco,Magdalena Contreras
OCOTE 10,10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
Ocote 15,00000,San Bartolo Ameyalco,Magdalena Contreras
Ocote Mz 21 Lt 08,10010,San Bartolo Ameyalco,Magdalena Contreras
Ocote 13,00000,San Bartolo Ameyalco,Magdalena Contreras
Lazaro Cardenas 51,01858,San Bartolo Ameyalco,Magdalena Contreras
Lazaro Cardenas 49,01858,San Bartolo Ameyalco,Magdalena Contreras
Lazaro Cardenas 47,01858,San Bartolo Ameyalco,Magdalena Contreras
Cda Caoba Roja Zona 06 Mz 21 Lt 13,10010,San Bartolo Ameyalco,Magdalena Contreras
Caoba Roja 34,00000,San Bartolo Ameyalco,Magdalena Contreras
Lazaro Cardenas 45,00000,San Bartolo Ameyalco,Magdalena Contreras
Lazaro Cardenas 43,00000,San Bartolo Ameyalco,Magdalena Contreras
Lazaro Cardenas 43,10010,Colonia San Bartolo Ameyalco,Magdalena Contreras
GRAL ANAYA 16,01010,San Bartolo Ameyalco,Magdalena Contreras
"Cl. GRAL ANAYA, 20",10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
Gral. Anaya 74 (Lt-21 Mz-21),10010,San Bartolo Ameyalco,Magdalena Contreras
A Lopez Mateos 24,00000,San Bartolo Ameyalco,Magdalena Contreras
"Cl. ADOLFO LOPEZ MATEOS, 3",10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
Ocote 23,00000,San Bartolo Ameyalco,Magdalena Contreras
Cda. Caoba Roja Zona 6 Mza. 21 Lt. 2,10010,San Bartolo Ameyalco,Magdalena Contreras
Ocote 23,10010,San Bartolo Ameyalco,Magdalena Contreras
Ocote 21,10010,San Bartolo Ameyalco,Magdalena Contreras
"Cl. GRAL ANAYA, LT-19 A MZ-21",10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
Prol Emiliano Zapata 20,00000,San Bartolo Ameyalco,Magdalena Contreras
Prol Emiliano Zapata 18,00000,San Bartolo Ameyalco,Magdalena Contreras
Prol Emiliano Zapata 16,00000,San Bartolo Ameyalco,Magdalena Contreras
Prol Emiliano Zapata 14,00000,San Bartolo Ameyalco,Magdalena Contreras
Prol Emiliano Zapata 12,10010,Colonia San Bartolo Ameyalco,Magdalena Contreras
Prol Emiliano Zapata 10,10010,Colonia San Bartolo Ameyalco,Magdalena Contreras
Prol Emiliano Zapata 8,00000,San Bartolo Ameyalco,Magdalena Contreras
Prol Emiliano Zapata 6,00000,San Bartolo Ameyalco,Magdalena Contreras
Cda 3 Quelite Mz 22 Lt 09,10010,San Bartolo Ameyalco,Magdalena Contreras
Prol Emiliano Zapata 4,00000,San Bartolo Ameyalco,Magdalena Contreras
Lazaro Cardenas 11,01858,San Bartolo Ameyalco,Magdalena Contreras
Lazaro Cardenas 9,01858,San Bartolo Ameyalco,Magdalena Contreras
PROL EMILIANO ZAPATA 11,10010,Colonia San Bartolo Ameyalco,Magdalena Contreras
"Cl. LAZARO CARDENAS, M-22 L-14",10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
Prol Lazaro Cardenas Mz 22 Lt 15,10100,San Bartolo Ameyalco,Magdalena Contreras
Lazaro Cardenas 1-b,01858,San Bartolo Ameyalco,Magdalena Contreras
Lazaro Cardenas 11,01858,San Bartolo Ameyalco,Magdalena Contreras
Lazaro Cardenas 12-b,00000,San Bartolo Ameyalco,Magdalena Contreras
Prol Lazaro Cardenas Mz 22 Lt 19,10010,San Bartolo Ameyalco,Magdalena Contreras
Ocote Mz 22 Lt 20,10010,San Bartolo Ameyalco,Magdalena Contreras
Ocote Mz 22 Lt 21,10010,San Bartolo Ameyalco,Magdalena Contreras
Priv Ocote 13-b,00000,San Bartolo Ameyalco,Magdalena Contreras
Ocote 13-a,00000,San Bartolo Ameyalco,Magdalena Contreras
Ocote 13,00000,San Bartolo Ameyalco,Magdalena Contreras
Ocote 14-a,00000,San Bartolo Ameyalco,Magdalena Contreras
Ocote Mz 22 Lt 26,00000,San Bartolo Ameyalco,Magdalena Contreras
OCOTE 9,10010,San Bartolo Ameyalco,Magdalena Contreras
"Cl. OCOTE, MZ-22 LT-28",10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
4 Cda Ocote Mz 22 Lt 29,10010,San Bartolo Ameyalco,Magdalena Contreras
4 Cda Ocote Mz 22 Lt 30,10010,San Bartolo Ameyalco,Magdalena Contreras
Prol Adolgo Lopez Mateos 46,10010,Colonia San Bartolo Ameyalco,Magdalena Contreras
"Prol. ADOLFO LOPEZ MATEOS, 48",10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
Priv Ocote 12,00000,San Bartolo Ameyalco,Magdalena Contreras
Prol Adolfo Lopez M Mz 22 Lt 34,10010,San Bartolo Ameyalco,Magdalena Contreras
Prol Adolfo Lopez M Mz 22 Lt 35,10010,San Bartolo Ameyalco,Magdalena Contreras
Prol Adolfo Lopez M Mz 22 Lt 36,10010,San Bartolo Ameyalco,Magdalena Contreras
"Cl. OCOTE, 15",10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
Cjon Hidalgo 5,00000,San Bartolo Ameyalco,Magdalena Contreras
Cjon Hidalgo 4b,01858,San Bartolo Ameyalco,Magdalena Contreras
CJON HIDALGO 6,10010,Colonia San Bartolo Ameyalco,Magdalena Contreras
Quelite Mz 16 Lt 04,10010,San Bartolo Ameyalco,Magdalena Contreras
EMILIANO ZAPATA L1423,01010,SAN BARTOLO AMEYALCO,Magdalena Contreras
QUELITE 19,10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
"Prol. EMILIANO ZAPATA, 17",10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
Emiliano Zapata No. 1-A,00000,San Bartolo Ameyalco,Magdalena Contreras
Prolg. Emiliano Zapata Lt 4 Mz 23,10010,San Bartolo Ameyalco,Magdalena Contreras
Prol Emiliano Zapata 3,00000,San Bartolo Ameyalco,Magdalena Contreras
Prol.emiliano Zapata Num 3-a,00000,San Bartolo Ameyalco,Magdalena Contreras
Prol Emiliano Zapata 5,00000,San Bartolo Ameyalco,Magdalena Contreras
Prol Emiliano Zapata 7,00000,San Bartolo Ameyalco,Magdalena Contreras
Barranca la Malinche 9,01858,San Bartolo Ameyalco,Magdalena Contreras
Prol Emiliano Zapata 11,00000,San Bartolo Ameyalco,Magdalena Contreras
PROLG EMILIANO ZAPATA 13,10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
EMILIANO ZAPATA 7,10010,Colonia San Bartolo Ameyalco,Magdalena Contreras
Prol Emiliano Zapata 17,00000,San Bartolo Ameyalco,Magdalena Contreras
Barranca la Malinche 19,01858,San Bartolo Ameyalco,Magdalena Contreras
Prol. Emiliano Zapata 33,10010,San Bartolo Ameyalco,Magdalena Contreras
Roselina 31,00000,San Bartolo Ameyalco,Magdalena Contreras
Roselina 29,00000,San Bartolo Ameyalco,Magdalena Contreras
Roselina 27,00000,San Bartolo Ameyalco,Magdalena Contreras
Roselina 25-c,00000,San Bartolo Ameyalco,Magdalena Contreras
Roselina 25-b,00000,San Bartolo Ameyalco,Magdalena Contreras
Pirules 25-a,00000,San Bartolo Ameyalco,Magdalena Contreras
R Chopo Zona 05 Mz 37 Lt 07,10010,San Bartolo Ameyalco,Magdalena Contreras
Barranca la Malinche 39,00000,San Bartolo Ameyalco,Magdalena Contreras
Roselina 37,00000,San Bartolo Ameyalco,Magdalena Contreras
Roselina 35,00000,San Bartolo Ameyalco,Magdalena Contreras
"Cl. PIRULES (ACTUAL ROSELINA), MZ-37 LT-11",10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
"And. ABELARDO CARRILLO, 12",10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
Abelardo Carrillo Gariel 12-a,00000,San Bartolo Ameyalco,Magdalena Contreras
Roselina 52,00000,San Bartolo Ameyalco,Magdalena Contreras
ANDADOR ABELARDO CARRILLO Y GARIEL 6,10010,San Bartolo Ameyalco,Magdalena Contreras
Abelardo Carrillo Gariel 8,00000,San Bartolo Ameyalco,Magdalena Contreras
"Cl. ABELARDO CARRILLO, MZ-33 LT-9",10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
Abelardo Carrillo Gariel 3,00000,San Bartolo Ameyalco,Magdalena Contreras
ABELARDO CARRILLO Y GARIEL NO. 17,10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
AV. PIRULES 25,10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
Roselina 22,00000,San Bartolo Ameyalco,Magdalena Contreras
PIRULES 29,10010,San Bartolo Ameyalco,Magdalena Contreras
"Cl. PIRULES (ACTUAL ROSELINA), 33",10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
"Cl. PIRULES (ACTUAL ROSELINA), 26",10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
"Cl. PIRULES (ACTUAL ROSELINA), 28",10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
AVENIDA PIRULES 39,10010,Colonia San Bartolo Ameyalco,Magdalena Contreras
"Cl. PIRULES (ACTUAL ROSELINA), 41",10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
AVENIDA PIRULES 45,10010,Colonia San Bartolo Ameyalco,Magdalena Contreras
AV PIRULES 36,10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
AVENIDA PIRULES 51,10010,Colonia San Bartolo Ameyalco,Magdalena Contreras
Roselina 38,00000,San Bartolo Ameyalco,Magdalena Contreras
Roselina 42,01858,San Bartolo Ameyalco,Magdalena Contreras
"Cl. PIRULES (ACTUAL ROSELINA), MZ-33 LT-27",10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
"Cl. PIRULES (ACTUAL ROSELINA), MZ-33 LT-27",10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
"Cl. PIRULES (ACTUAL ROSELINA), MZ-33 LT-27",10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
"Cl. PIRULES (ACTUAL ROSELINA), MZ-33 LT-27",10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
Roselina 46,10010,San Bartolo Ameyalco,Magdalena Contreras
Pirules No. 48,10010,Colonia San Bartolo Ameyalco,Magdalena Contreras
"Cl. PIRULES (ACTUAL ROSELINA), 50-B",10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
"Cl. PIRULES (ACTUAL ROSELINA), 50",10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
"Cl. PIRULES (ACTUAL ROSELINA), 50",10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
"Cl. PIRULES (ACTUAL ROSELINA), 50",10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
"Cl. PIRULES (ACTUAL ROSELINA), 50",10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
Pirules 56 Mza. 33 Lt. 32,01858,San Bartolo Ameyalco,Magdalena Contreras
Roselina 58,00000,San Bartolo Ameyalco,Magdalena Contreras
AV PIRULES 60,10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
Roselina 60-b,00000,San Bartolo Ameyalco,Magdalena Contreras
ROSELINA LT 36 MZ 33 ZONA 5,10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
Av. Pirules 64,10010,San Bartolo Ameyalco,Magdalena Contreras
Roselina 66,00000,San Bartolo Ameyalco,Magdalena Contreras
Pirules Mza. 33 Lt. 40 Zona 5,01858,San Bartolo Ameyalco,Magdalena Contreras
Barranca la Malinche 1,00000,San Bartolo Ameyalco,Magdalena Contreras
AND. ABELARDO CARRILLO Y GABRIEL 5,10010,Colonia San Bartolo Ameyalco,Magdalena Contreras
And 2 Cipres 7,00000,San Bartolo Ameyalco,Magdalena Contreras
And 2 Cipres Z Vi Mz 6 Lt 1 a,10010,San Bartolo Ameyalco,Magdalena Contreras
ANDADOR 2 CIPRES 5,10010,Colonia San Bartolo Ameyalco,Magdalena Contreras
AND 2 DE CIPRES 3B DEPTO 1,10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
AND 2 DE CIPRES 3B DEPTO 2,10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
AND 2 DE CIPRES 3B DEPTO 3,10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
And 2 Cipres 3-c,00000,San Bartolo Ameyalco,Magdalena Contreras
"2DO AND CIPRES, 5",10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
Cipres Lt 6 Mz 6,00000,San Bartolo Ameyalco,Magdalena Contreras
Barranca la Malinche 1-b,00000,San Bartolo Ameyalco,Magdalena Contreras
Cipres 1,00000,San Bartolo Ameyalco,Magdalena Contreras
AND 2 CIPRES L1,01010,SAN BARTOLO AMEYALCO,Magdalena Contreras
Abelardo Carrillo Gariel 9,01858,San Bartolo Ameyalco,Magdalena Contreras
CERRADA DE LAS TORRES 7,10020,San Bartolo Ameyalco,Magdalena Contreras
Cipres 5,00000,San Bartolo Ameyalco,Magdalena Contreras
Cipres 3,00000,San Bartolo Ameyalco,Magdalena Contreras
Cipres 11-b,00000,San Bartolo Ameyalco,Magdalena Contreras
LAS TORRES 2,10010,Colonia San Bartolo Ameyalco,Magdalena Contreras
Cda del Cjon la Presa Zona 2 Mz 44 Lt 12,10010,San Bartolo Ameyalco,Magdalena Contreras
And 3 de Cipres 17-b,00000,San Bartolo Ameyalco,Magdalena Contreras
Cda Benito Juarez 16,00000,San Bartolo Ameyalco,Magdalena Contreras
Benito Juarez 13,10010,Sn Bartolo Ameyalco,Magdalena Contreras
CDA BENITO JUAREZ 11,10010,Colonia San Bartolo Ameyalco,Magdalena Contreras
"2DO AND CIPRES, MZ-19 LT-7",10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
Cda. Benito Juï¿½rez No. 5 Mz. 7 Lt. 21,10010,Colonia San Bartolo Ameyalco,Magdalena Contreras
2do. And. Cipres No.2,01010,San Bartolo Ameyalco,Magdalena Contreras
"2DO AND CIPRES, 4",10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
"2DO AND CIPRES, 4",10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
AND 2 CIPRES 6,01010,San Bartolo Ameyalco,Magdalena Contreras
Cipres 69-a,10010,San Bartolo Ameyalco,Magdalena Contreras
Cruz Verde 19,00000,San Bartolo Ameyalco,Magdalena Contreras
Cruz Verde 17,00000,San Bartolo Ameyalco,Magdalena Contreras
Pol.corona del Rosal 15-bis,10010,Sn.bartolo Ameyalco,Magdalena Contreras
"2DA CDA CORONA DEL ROSAL, 5",10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
Cruz Verde 13,00000,San Bartolo Ameyalco,Magdalena Contreras
"Cl. ALFONSO CORONA DEL ROSAL, 11",10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
Cda Cruz Verde 2,10010,San Bartolo Ameyalco,Magdalena Contreras
Cda Cruz Verde 4,00000,San Bartolo Ameyalco,Magdalena Contreras
CDA 3 CRUZ VERDE 7,10010,San Bartolo Ameyalco,Magdalena Contreras
Cda Cruz Verde 5,00000,San Bartolo Ameyalco,Magdalena Contreras
Cda Cruz Verde 3,00000,San Bartolo Ameyalco,Magdalena Contreras
Cda Cruz Verde 11,00000,San Bartolo Ameyalco,Magdalena Contreras
Cda Cruz Verde 7,00000,San Bartolo Ameyalco,Magdalena Contreras
Prol. A. Corona del Rosal 9,10010,San Bartolo Ameyalco,Magdalena Contreras
Cruz Verde 7a,00000,San Bartolo Ameyalco,Magdalena Contreras
Cruz Verde 7,00000,San Bartolo Ameyalco,Magdalena Contreras
"Cl. ALFONSO CORONA DEL ROSAL, 21",10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
Cruz Verde 5,10010,San Bartolo Ameyalco,Magdalena Contreras
Prol Corona del Rosal 3,10010,San Bartolo Ameyalco,Magdalena Contreras
AVENIDA PIRULES 1,10010,Colonia San Bartolo Ameyalco,Magdalena Contreras
Av. Pirules Mz 12 Lt 21,10010,Colonia San Bartolo Ameyalco,Magdalena Contreras
1ra Cda. Pirules 2,10010,San Bartolo Ameyalco,Magdalena Contreras
1 Cda de Roselina 6,10010,San Bartolo Ameyalco,Magdalena Contreras
1ra Cda de Rosalinda 5-a,00000,San Bartolo Ameyalco,Magdalena Contreras
1 Cda de Roselina 5,00000,San Bartolo Ameyalco,Magdalena Contreras
1 Cda de Roselina 4,00000,San Bartolo Ameyalco,Magdalena Contreras
Av. Pirules 5,10010,San Bartolo Ameyalco,Magdalena Contreras
AV PIRULES MZA 12 LT 28 ZONA 6,10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
2 Cda Av Pirules 1,10010,San Bartolo Ameyalco,Magdalena Contreras
2 Cda de Roselina 2,00000,San Bartolo Ameyalco,Magdalena Contreras
2 Cda de Roselina 3,10010,San Bartolo Ameyalco,Magdalena Contreras
2da Cda Pirules 4,00000,San Bartolo Ameyalco,Magdalena Contreras
AV PIRULES MZA 12 LT 33,10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
AV PIRULES MZ 121 LT 34,10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
Roselina 14,01010,San Bartolo Ameyalco,Magdalena Contreras
Av. Pirules  Mz 12 Lt 36,10010,Colonia San Bartolo Ameyalco,Magdalena Contreras
Roselina 36-b,10010,San Bartolo Ameyalco,Magdalena Contreras
3ra Cda Roselina 36-a,00000,San Bartolo Ameyalco,Magdalena Contreras
Andador 2 Pirules Mza. 12 Lt. 37,10010,San Bartolo Ameyalco,Magdalena Contreras
ANDADOR 2 DE PIRULES MZ-12 L-38,10010,Colonia San Bartolo Ameyalco,Magdalena Contreras
3A CDA DE ROSELINA L39,01010,SAN BARTOLO AMEYALCO,Magdalena Contreras
And Francisco I. Madero 4,10010,San Bartolo Ameyalco,Magdalena Contreras
Cipres 2,00000,San Bartolo Ameyalco,Magdalena Contreras
3a Cda de Roselina 18,10010,San Bartolo Ameyalco,Magdalena Contreras
AND FRANCISCO I MADERO 6,10310,SAN BARTOLO AMEYALCO,Magdalena Contreras
And 1 Cipres Zona 6 Mz 12 Lt 44,10010,Sn Bartolo Ameyalco,Magdalena Contreras
"Cl. CIPRES, 8",10010,SAN BARTOLO AMEYALCO,Magdalena Contreras
